atributo,pos_teste,cluster_a,cluster_b,estatistica,p_bruto,p_ajustado,significativo,dif_mediana_a_minus_b,n_a,n_b
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,3_0,2.5233803828017365,0.011623259671809487,0.12159717810508387,False,0.5800000000000001,89,11
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,3_1,0.7635400642868455,0.44514137824383937,0.8773801078429299,False,-0.1200000000000001,89,109
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,3_3,0.5875000782451993,0.5568678979282642,0.9498440823483948,False,-0.1200000000000001,89,47
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,3_4,0.6682115416465865,0.5039985691207852,0.9262676405463081,False,0.0,89,4
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,4_0,0.8647448359644054,0.3871788546990097,0.8100972959856203,False,-1.1000000000000005,89,103
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,4_1,0.1403269984886789,0.8884016336621889,0.9973453915903192,False,-0.1200000000000001,89,19
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,4_2,2.813441074874426,0.004901436843397832,0.0666595410702105,False,0.0,89,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_1,4_3,0.6148806799596245,0.5386335227217592,0.9498440823483948,False,-0.1200000000000001,89,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_3,1_1,0.4159285007135789,0.677462323439664,0.9498440823483948,False,0.0,20,69
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_3,1_3,0.43416541623316923,0.6641683248450923,0.9498440823483948,False,0.1200000000000001,20,125
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_3,1_4,-0.5148829949955022,0.6066347844893409,0.9498440823483948,False,-1.2199999999999998,20,36
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_3,2_1,2.1362012919475823,0.03266301019970786,0.14454663761422454,False,0.20000000000000018,20,28
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_3,2_3,0.27406836657833983,0.7840320832033094,0.9973453915903192,False,0.0,20,16
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_3,2_4,2.4073664859874517,0.016068036274689553,0.12854429019751643,False,0.20000000000000018,20,52
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_3,3_0,2.1405901783718417,0.03230710152481785,0.14454663761422454,False,0.7000000000000002,20,11
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_3,3_1,0.43632181182827645,0.6626032586654387,0.9498440823483948,False,0.0,20,109
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_3,3_3,0.3857616564830725,0.6996731950603028,0.9616229274362504,False,0.0,20,47
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_3,3_4,0.6181726773169056,0.5364615186543011,0.9498440823483948,False,0.1200000000000001,20,4
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_3,4_0,0.5001117983462479,0.6169963590096992,0.9498440823483948,False,-0.9800000000000004,20,103
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_3,4_1,0.10150824069867935,0.9191470162185934,0.9973453915903192,False,0.0,20,19
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_3,4_2,2.098864503232174,0.035828846752785096,0.1459196243905226,False,0.1200000000000001,20,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),0_3,4_3,0.4479419527803797,0.6541950899299558,0.9498440823483948,False,0.0,20,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_1,1_3,-0.007107317167548369,0.994329229105504,0.9973453915903192,False,0.1200000000000001,69,125
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_1,1_4,-1.2121753585781019,0.2254452618955055,0.5896260695728606,False,-1.2199999999999998,69,36
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_1,2_1,2.319768732605493,0.020353391381189488,0.13840306139208852,False,0.20000000000000018,69,28
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_1,2_3,-0.04937902866403737,0.9606172404729209,0.9973453915903192,False,0.0,69,16
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_1,2_4,2.8740699851516704,0.004052191596137264,0.061233117452740876,False,0.20000000000000018,69,52
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_1,3_0,2.149671816125341,0.03158118331405838,0.14454663761422454,False,0.7000000000000002,69,11
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_1,3_1,0.003327064386956817,0.9973453915903192,0.9973453915903192,False,0.0,69,109
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_1,3_3,-0.013945080370083407,0.9888737962847526,0.9973453915903192,False,0.0,69,47
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_1,3_4,0.4529758584461564,0.6505661254147803,0.9498440823483948,False,0.1200000000000001,69,4
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_1,4_0,0.10656009524651294,0.9151379776484853,0.9973453915903192,False,-0.9800000000000004,69,103
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_1,4_1,-0.28217705320608194,0.7778077525624326,0.9973453915903192,False,0.0,69,19
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_1,4_2,2.2537465750459287,0.024212115505911697,0.14454663761422454,False,0.1200000000000001,69,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_1,4_3,0.11685024988235393,0.9069787228167301,0.9973453915903192,False,0.0,69,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_3,1_4,-1.3119465688411287,0.18953816326767225,0.5248567224284452,False,-1.3399999999999999,125,36
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_3,2_1,2.4911793467940067,0.012731983321065649,0.12368212369035202,False,0.08000000000000007,125,28
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_3,2_3,-0.04758824843772001,0.9620443978075718,0.9973453915903192,False,-0.1200000000000001,125,16
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_3,2_4,3.204867393656703,0.0013512471846306988,0.0553764950861725,False,0.08000000000000007,125,52
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_3,3_0,2.222495880692557,0.026249812110381708,0.14454663761422454,False,0.5800000000000001,125,11
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_3,3_1,0.012039338513529913,0.9903942297308066,0.9973453915903192,False,-0.1200000000000001,125,109
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_3,3_3,-0.009184337818592094,0.9926720616746093,0.9973453915903192,False,-0.1200000000000001,125,47
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_3,3_4,0.460738712720999,0.6449860769806233,0.9498440823483948,False,0.0,125,4
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_3,4_0,0.13258242116523952,0.8945236355514795,0.9973453915903192,False,-1.1000000000000005,125,103
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_3,4_1,-0.2925724994814789,0.7698489366220767,0.9973453915903192,False,-0.1200000000000001,125,19
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_3,4_2,2.411018547576027,0.015908039424030827,0.12854429019751643,False,0.0,125,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_3,4_3,0.13001237092717258,0.8965566391818848,0.9973453915903192,False,-0.1200000000000001,125,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_4,2_1,3.0519126557941285,0.0022738825693165462,0.0553764950861725,False,1.42,36,28
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_4,2_3,0.7838557163019468,0.43312477669517335,0.8765314354013198,False,1.2199999999999998,36,16
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_4,2_4,3.5837726229718667,0.0003386669296402792,0.023029351215538986,True,1.42,36,52
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_4,3_0,2.749199811617263,0.005974095618656324,0.07386154583066,False,1.92,36,11
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_4,3_1,1.29913960925969,0.19389602201309908,0.5248567224284452,False,1.2199999999999998,36,109
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_4,3_3,1.1133327471839007,0.26556554708318014,0.6697695985815556,False,1.2199999999999998,36,47
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_4,3_4,0.9148743627890994,0.3602575903645354,0.7902424562834971,False,1.3399999999999999,36,4
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_4,4_0,1.3728227559212782,0.1698074546273337,0.4913577410493061,False,0.23999999999999932,36,103
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_4,4_1,0.6210677691147729,0.5345550347812982,0.9498440823483948,False,1.2199999999999998,36,19
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_4,4_2,2.9834419717364296,0.0028502607764941726,0.0553764950861725,False,1.3399999999999999,36,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),1_4,4_3,1.0831088701984504,0.2787601022688506,0.6769888197957801,False,1.2199999999999998,36,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_1,2_3,-1.7023123764512573,0.08869682595113573,0.2741538256671468,False,-0.20000000000000018,28,16
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_1,2_4,0.03414762001234772,0.9727594353287636,0.9973453915903192,False,0.0,28,52
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_1,3_0,0.5005484050732031,0.6166889815853873,0.9498440823483948,False,0.5,28,11
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_1,3_1,-2.450931167905151,0.01424871976947565,0.12854429019751643,False,-0.20000000000000018,28,109
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_1,3_3,-2.188378016090589,0.028642078276537593,0.14454663761422454,False,-0.20000000000000018,28,47
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_1,3_4,-0.5366071360385938,0.5915390138522674,0.9498440823483948,False,-0.08000000000000007,28,4
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_1,4_0,-2.361090087402688,0.018221303614884134,0.13042617324338118,False,-1.1800000000000006,28,103
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_1,4_1,-1.9947371035650612,0.04607156039608279,0.17404811705186832,False,-0.20000000000000018,28,19
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_1,4_2,-0.004263774992944663,0.9965980100702984,0.9973453915903192,False,-0.08000000000000007,28,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_1,4_3,-1.8287683444019847,0.06743431907590995,0.22927668485809383,False,-0.20000000000000018,28,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_3,2_4,1.8940935139869601,0.058212598498233126,0.20833982620420277,False,0.20000000000000018,16,52
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_3,3_0,1.8168300521490786,0.06924313971365292,0.22968456100138532,False,0.7000000000000002,16,11
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_3,3_1,0.05309012240648838,0.9576601015328192,0.9973453915903192,False,0.0,16,109
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_3,3_3,0.03822555581587122,0.969507845188306,0.9973453915903192,False,0.0,16,47
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_3,3_4,0.4412420329956263,0.659037786366161,0.9498440823483948,False,0.1200000000000001,16,4
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_3,4_0,0.11267939669511122,0.9102847362605309,0.9973453915903192,False,-0.9800000000000004,16,103
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_3,4_1,-0.17507854279081164,0.8610179182240634,0.9973453915903192,False,0.0,16,19
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_3,4_2,1.6753372629165406,0.09386807824889709,0.28369019204111123,False,0.1200000000000001,16,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_3,4_3,0.12750345188431209,0.8985419412733949,0.9973453915903192,False,0.0,16,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_4,3_0,0.5125803544904587,0.6082448983188038,0.9498440823483948,False,0.5,52,11
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_4,3_1,-3.1285595005802516,0.0017566544053046259,0.0553764950861725,False,-0.20000000000000018,52,109
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_4,3_3,-2.63549133621642,0.008401557054682315,0.09521764661973289,False,-0.20000000000000018,52,47
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_4,3_4,-0.5682161919210038,0.5698881781161825,0.9498440823483948,False,-0.08000000000000007,52,4
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_4,4_0,-3.0050987276447363,0.0026549465697868866,0.0553764950861725,False,-1.1800000000000006,52,103
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_4,4_1,-2.2415683824457577,0.024989281338832867,0.14454663761422454,False,-0.20000000000000018,52,19
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_4,4_2,-0.03815933126578368,0.9695606462108687,0.9973453915903192,False,-0.08000000000000007,52,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),2_4,4_3,-2.113197060481479,0.03458390480055358,0.1459196243905226,False,-0.20000000000000018,52,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_0,3_1,-2.204431513991838,0.02749401142561287,0.14454663761422454,False,-0.7000000000000002,11,109
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_0,3_3,-2.0915375268241427,0.03647990609763065,0.1459196243905226,False,-0.7000000000000002,11,47
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_0,3_4,-0.7963095665794191,0.4258521265037142,0.8765314354013198,False,-0.5800000000000001,11,4
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_0,4_0,-2.147921905033284,0.031719959907119684,0.14454663761422454,False,-1.6800000000000006,11,103
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_0,4_1,-2.0350443273910965,0.04184641295780379,0.16260320463603758,False,-0.7000000000000002,11,19
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_0,4_2,-0.49843373398011454,0.6181783648711601,0.9498440823483948,False,-0.5800000000000001,11,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_0,4_3,-1.8769583981509335,0.06052379592460066,0.21105733963450488,False,-0.7000000000000002,11,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_1,3_3,-0.01804703906008216,0.985601327767407,0.9973453915903192,False,0.0,109,47
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_1,3_4,0.4565945536593529,0.6479624945812941,0.9498440823483948,False,0.1200000000000001,109,4
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_1,4_0,0.11691198926558817,0.9069297972509016,0.9973453915903192,False,-0.9800000000000004,109,103
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_1,4_1,-0.2961261303364809,0.7671337592978686,0.9973453915903192,False,0.0,109,19
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_1,4_2,2.3738861155508655,0.017601978593584134,0.13042617324338118,False,0.1200000000000001,109,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_1,4_3,0.12101029360812102,0.9036828819936129,0.9973453915903192,False,0.0,109,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_3,3_4,0.4523399206511679,0.6510241211184364,0.9498440823483948,False,0.1200000000000001,47,4
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_3,4_0,0.10915841131829726,0.9130768460934143,0.9973453915903192,False,-0.9800000000000004,47,103
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_3,4_1,-0.2592139505710361,0.7954701678814184,0.9973453915903192,False,0.0,47,19
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_3,4_2,2.132714781060959,0.03294813063265412,0.14454663761422454,False,0.1200000000000001,47,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_3,4_3,0.12076508552756728,0.9038771053632514,0.9973453915903192,False,0.0,47,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_4,4_0,-0.4245997603765887,0.6711284677264164,0.9498440823483948,False,-1.1000000000000005,4,103
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_4,4_1,-0.5563658724678129,0.5779607640508557,0.9498440823483948,False,-0.1200000000000001,4,19
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_4,4_2,0.5318836222902449,0.5948066011440413,0.9498440823483948,False,0.0,4,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),3_4,4_3,-0.3853138180193859,0.7000049251190352,0.9616229274362504,False,-0.1200000000000001,4,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),4_0,4_1,-0.3591984748518409,0.7194466174926737,0.9784473997900361,False,0.9800000000000004,103,19
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),4_0,4_2,2.2874817593605563,0.022167718923353848,0.14356237017029158,False,1.1000000000000005,103,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),4_0,4_3,0.046010564470379364,0.9633018295986487,0.9973453915903192,False,0.9800000000000004,103,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),4_1,4_2,1.9605799240176922,0.04992804619376515,0.1835193049284341,False,0.1200000000000001,19,26
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),4_1,4_3,0.3327220079415209,0.73934413524877,0.9857921803316932,False,0.0,19,27
"Serum follicle-stimulating hormone, FSH (IU/L)",Dunn + FDR(pares),4_2,4_3,-1.7909610273256633,0.07329954926667609,0.23735092143495112,False,-0.1200000000000001,26,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,0_1,0.416955968313681,0.6767106146833637,0.8656635856365125,False,0.0,25,89
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,0_3,-0.09340302167442065,0.9255833900651546,0.9792149186400294,False,0.0,25,20
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,1_1,0.23594908036738482,0.813472182600911,0.9223144294810337,False,0.0,25,69
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,1_3,0.4552404396069244,0.6489362701828871,0.8652483602438495,False,0.0,25,125
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,1_4,1.2230757613305618,0.22130108258958348,0.5101177496980229,False,0.0,25,36
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,2_1,0.3848471903023985,0.7003506339535848,0.8738319836485093,False,0.0,25,28
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,2_3,-2.038635488375667,0.04148642061638734,0.2564615092649399,False,-0.009999999999999981,25,16
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,2_4,-0.18287872463144872,0.8548931766465687,0.9452477400319784,False,0.0,25,52
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,3_0,-1.1831244142637451,0.23675984330831856,0.5133699621550718,False,-0.009999999999999981,25,11
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,3_1,-0.591984523279251,0.5538609521866149,0.8099471988965551,False,0.0,25,109
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,3_3,-1.283387852889435,0.19935622742118864,0.4777881851017063,False,-0.009999999999999981,25,47
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,3_4,-1.9079794165075035,0.05639387670145411,0.28253129071670346,False,-0.02999999999999997,25,4
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,4_0,0.20712238643877925,0.8359142793155494,0.9318388687452026,False,0.0,25,103
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,4_1,0.22765814706226425,0.81991201184128,0.9223144294810337,False,0.0,25,19
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,4_2,-1.1362625218984406,0.25584671098207123,0.5133699621550718,False,-0.009999999999999981,25,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_0,4_3,-0.5286058609888018,0.597078893662432,0.8285992810009262,False,0.0,25,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,0_3,-0.49462898983568754,0.6208620348244597,0.8443723673612651,False,0.0,89,20
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,1_1,-0.24501161248753925,0.8064474398942942,0.9223144294810337,False,0.0,89,69
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,1_3,0.03863689781757953,0.9691798840403094,0.983645255443896,False,0.0,89,125
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,1_4,1.134261243541549,0.2566849810775359,0.5133699621550718,False,0.0,89,36
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,2_1,0.053147243744803424,0.9576145895523817,0.9792149186400294,False,0.0,89,28
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,2_3,-2.751164670327271,0.005938378355193053,0.2019048640765638,False,-0.009999999999999981,89,16
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,2_4,-0.7957009043881726,0.42620590107070666,0.6740000296001873,False,0.0,89,52
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,3_0,-1.6346925558209606,0.10211351381999374,0.3471859469879787,False,-0.009999999999999981,89,11
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,3_1,-1.5794946530699685,0.11422264198337079,0.3612623095288006,False,0.0,89,109
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,3_3,-2.2853159025325094,0.02229431113548485,0.24000381760456557,False,-0.009999999999999981,89,47
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,3_4,-2.1949334397419906,0.028168372659805836,0.24000381760456557,False,-0.02999999999999997,89,4
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,4_0,-0.33305464579539584,0.7390930341363183,0.8979227640011622,False,0.0,89,103
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,4_1,-0.09928264423728966,0.920913858219643,0.9792149186400294,False,0.0,89,19
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,4_2,-1.8510700329737086,0.06415947858386274,0.28916390764364336,False,-0.009999999999999981,89,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_1,4_3,-1.0973358740398569,0.27249459430242473,0.5294180689304252,False,0.0,89,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_3,1_1,0.32722475283926744,0.7434979004684295,0.8979227640011622,False,0.0,20,69
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_3,1_3,0.5304907452699342,0.5957717239594047,0.8285992810009262,False,0.0,20,125
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_3,1_4,1.2422195317093707,0.21415557518235695,0.5021579004275957,False,0.0,20,36
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_3,2_1,0.4574113829600291,0.6473753841634068,0.8652483602438495,False,0.0,20,28
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_3,2_3,-1.8623790067466972,0.06254968611772056,0.28916390764364336,False,-0.009999999999999981,20,16
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_3,2_4,-0.06266012538462619,0.9500371502987169,0.9792149186400294,False,0.0,20,52
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_3,3_0,-1.065723023322207,0.28654886683810454,0.5338444642463318,False,-0.009999999999999981,20,11
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_3,3_1,-0.42446067017295125,0.6712298824582077,0.8656635856365125,False,0.0,20,109
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_3,3_3,-1.08500201394048,0.27792076328794346,0.5323552648895818,False,-0.009999999999999981,20,47
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_3,3_4,-1.8247513096803032,0.06803856650438667,0.28916390764364336,False,-0.02999999999999997,20,4
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_3,4_0,0.30365729487656323,0.7613889962803477,0.8979227640011622,False,0.0,20,103
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_3,4_1,0.3037494057176009,0.7613188148725127,0.8979227640011622,False,0.0,20,19
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_3,4_2,-0.9759017915504359,0.3291131342365564,0.5889392928443641,False,-0.009999999999999981,20,26
Serum oestradiol (nmol/L),Dunn + FDR(pares),0_3,4_3,-0.4023333283602378,0.6874387297701716,0.8656635856365125,False,0.0,20,27
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_1,1_3,0.29777447313317235,0.7658752987068737,0.8979227640011622,False,0.0,69,125
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_1,1_4,1.2808411701448443,0.20024945993233279,0.4777881851017063,False,0.0,69,36
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_1,2_1,0.2267880282026526,0.8205885732882726,0.9223144294810337,False,0.0,69,28
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_1,2_3,-2.550713697920219,0.010750259630846548,0.2088621871135901,False,-0.009999999999999981,69,16
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_1,2_4,-0.542296169991376,0.587614493650503,0.8285992810009262,False,0.0,69,52
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_1,3_0,-1.4881874269609312,0.13670147208909353,0.39556170647056854,False,-0.009999999999999981,69,11
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_1,3_1,-1.2113376332391264,0.2257660311551447,0.5117363372849947,False,0.0,69,109
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_1,3_3,-1.9709969485467416,0.048724224848322804,0.2744266306646067,False,-0.009999999999999981,69,47
Serum oestradiol (nmol/L),Dunn + FDR(pares),1_1,3_4,-2.1049612755274327,0.03529467905949494,0.24000381760456557,False,-0.02999999999999997,69,4
